userName;score;at;content;label
Pengguna Google;1;21/03/2025 19:12;malah kaya gak berguna sekarang karna update nya. mungkin di korupsi kali ya;negatif
Pengguna Google;3;21/03/2025 19:11;Sangat bagus;positif
Pengguna Google;1;21/03/2025 19:04;kenyamanan 0% iklan 1000%;negatif
Pengguna Google;5;21/03/2025 19:03;capcut editor video dan photo paling mantaps;positif
Pengguna Google;5;21/03/2025 19:03;keren;positif
Pengguna Google;5;21/03/2025 19:01;sangat bagus;positif
Pengguna Google;1;21/03/2025 18:59;banyak Bug aplikasi cacat;netral
Pengguna Google;5;21/03/2025 18:59;gampang untuk edit video tidak ribet welll pokoknya capcut;positif
Pengguna Google;1;21/03/2025 18:58;iklan iklan dan iklan jd gak ngotak ni capcut setelah update;negatif
Pengguna Google;5;21/03/2025 18:56;aplikasi yang sangat bagus??;positif
Pengguna Google;1;21/03/2025 18:54;banyak iklan;negatif
Pengguna Google;1;21/03/2025 18:52;terlalu boros kuota, dan kebanyakan fitur pro. dan kalau langganan mahal banget. males dah;negatif
Pengguna Google;2;21/03/2025 18:50;knpa capcut sekarang kadang erorr;negatif
Pengguna Google;2;21/03/2025 18:47;bagus sih aplikasi nya, tapi kalau ke template nya lama banget warna putih mulu ga ada video nya, kecewa sih;netral
Pengguna Google;5;21/03/2025 18:42;????????;positif
Pengguna Google;5;21/03/2025 18:40;saya senang menggunakan nya;positif
Pengguna Google;1;21/03/2025 18:40;banyak premium nya jadi apl berbayar;netral
Pengguna Google;1;21/03/2025 18:37;"dikit"" harus premium hadeh";negatif
Pengguna Google;3;21/03/2025 18:28;Terlalu banyak iklan, ketika keluar sebentar dari aplikasi pun pasti ada iklan. Tolong sebaiknya dikurangi saja karena sangat mengganggu.;negatif
Pengguna Google;5;21/03/2025 18:25;Keren, gampang, variatif, sangat cocok untuk anda yang pengen buat konten yang viral.;positif
Pengguna Google;3;21/03/2025 18:17;suka tiba tiba lag gabisa di buka walau udh coba restart berkali kali tetep gak bisa dan itu harus downloawd ulang biar bisa masuk lagi;negatif
Pengguna Google;5;21/03/2025 18:09;bagus;positif
Pengguna Google;5;21/03/2025 18:04;Great App, GoodJob????;positif
Pengguna Google;1;21/03/2025 18:02;kalo mau masuk keluar mulu;negatif
Pengguna Google;5;21/03/2025 17:59;bagus dan gampang sekali buat ngedit videonya;positif
Pengguna Google;5;21/03/2025 17:56;Aplikasi ini bagus;positif
Pengguna Google;5;21/03/2025 17:53;ini bagus banget ??;positif
Pengguna Google;1;21/03/2025 17:51;tidak sebagus dulu;negatif
Pengguna Google;1;21/03/2025 17:33;capcut sekarang kebanyakan iklan,lemot kadang suka bug, masa pas habis edit pake template yang di pake pas ketuk tanda kembali ehh ke refresh template nya, pokoknya untuk CapCut sekarang sangat tidak worth it;negatif
Pengguna Google;5;21/03/2025 17:31;padahal dah nunggu lama tapi malah ngulang tapi gak papa meskipun aku gak bisa ngedit;negatif
Pengguna Google;5;21/03/2025 17:28;sangat bagus dan membantu untuk mengedit foto dan video;positif
Pengguna Google;5;21/03/2025 17:25;apk ini sangat bagus coyyy;positif
Pengguna Google;1;21/03/2025 17:19;apk jelek dulu bagus sekarang pake pro smuah lol;negatif
Pengguna Google;2;21/03/2025 17:19;masukan saja,jika memang aplikasi ini bisa cepat hanya untuk premium saja lebih baik tidak usah ada gratisan,jadi penikmat puas dengn aplikasi anda. daripada anda menyediakan fasilitas untuk yang free juga tapi untuk urusan download anda persulit. kurang lebih itu wajar dalam aplikasi,tapi jangan kelewatan. terimakasih;negatif
Pengguna Google;1;21/03/2025 17:18;berbayar semua;netral
Pengguna Google;1;21/03/2025 17:14;apk ampas ga guna , cape cape edit ga sampe 100% loading nya mending uninstal pindah ke apk sebelah lol , ud lama pake capcut bukan nya berkembang malah begini;negatif
Pengguna Google;1;21/03/2025 17:12;kesel banget sama capcutt sekarangg dikit dikitt iklannn tolonggg perbaikii;negatif
Pengguna Google;5;21/03/2025 17:10;bagus ????;positif
Pengguna Google;3;21/03/2025 17:09;harus nya jangan berbayar semua masih ada yg kurang ????;negatif
Pengguna Google;1;21/03/2025 17:08;tiap buka cc pasti ngeleg parah hp gw, padahal penyimpanan masi banyak, pas mau nyari template bagus pasti banyak yang premium, semua aja sekalian di premiumin asw;negatif
Pengguna Google;5;21/03/2025 17:05;oke;netral
Pengguna Google;1;21/03/2025 17:03;pro aj semua;negatif
Pengguna Google;5;21/03/2025 17:00;serba mudah;positif
Pengguna Google;5;21/03/2025 16:58;puas;positif
Pengguna Google;5;21/03/2025 16:56;bguss bgt malah bisa ngedit gituu tpi pliss knp capcut tiba tiba berbayar semua tolong capcut jgn bikin berbayar semua mengedit pun jdi susah????????;netral
Pengguna Google;1;21/03/2025 16:55;jelekk;negatif
Pengguna Google;1;21/03/2025 16:55;aplikasi gatel,,semua effek di buat pro????gk skalian aplikasinya downloadnya beli,,nanggung amat.??;negatif
Pengguna Google;5;21/03/2025 16:52;gampang dan kreatif;positif
Pengguna Google;4;21/03/2025 16:47;terlalu ope;positif
Pengguna Google;1;21/03/2025 16:43;susah di atur nih. mau pake template ajah susah suruh nonton iklan, udah nonton iklan 1 jam lebih 30 menit masih belum di izinkan ekspor video template, sampe hp panas, di pake buat edit malah hp lemot parah. dah ah uninstal ajah!;negatif
Pengguna Google;5;21/03/2025 16:40;bagus rekomendit;positif
Pengguna Google;5;21/03/2025 16:39;senang dengan adanya aplikasi CapCut sengat membantu untuk membuat konten;positif
Pengguna Google;1;21/03/2025 16:36;aplikasi kikir apa apa premium gajelas gausah di download;negatif
Pengguna Google;5;21/03/2025 16:35;oke banget. sangat kereen;positif
Pengguna Google;5;21/03/2025 16:33;ok;netral
Pengguna Google;5;21/03/2025 16:29;mantap banget;positif
Pengguna Google;4;21/03/2025 16:28;Bagusss;positif
Pengguna Google;4;21/03/2025 16:24;apk nya bagus, sayangnya klo mau ekspor pasti lemot banget, mkasih;negatif
Pengguna Google;5;21/03/2025 16:23;memudahkan berkreasi dengan musik dan template yang menyenangkan;negatif
Pengguna Google;2;21/03/2025 16:22;ngalg,apk nya tiba-tiba gk bisa di sentuh;negatif
Pengguna Google;4;21/03/2025 16:18;membantu sekali tapi di templatenya banyak yang 18+ jadi kurang baik di lihat oleh anak kecil jadi mohon perhatiannya ya capcut, tapi overoll bagus sih tapi seperti tadi yang aku bilang makasih ??;negatif
Pengguna Google;3;21/03/2025 16:16;Kerena aku kurang suka pas selesai mengekspor pas liat vd selalu ada logo capcut makanya kurang suka klo bisa lebih di perbarui lagi dan kadang suka ada iklan muluu dan lama sekali download nya MLS bgt dan capcut nya dah aku apusss malessssssss bgttt dehh. mending make apk lainnnnnnnnnnn;negatif
Pengguna Google;2;21/03/2025 16:15;terlalu banyak fitur yang harus menggunakan pro, sangat menyusahkan;negatif
Pengguna Google;5;21/03/2025 16:13;sangat bagus;positif
Pengguna Google;1;21/03/2025 16:10;aplikasi pelit,udah bayar banyak bug pula;negatif
Pengguna Google;5;21/03/2025 16:09;aku sangat suka sng app ya sangat mudah dan banyak pilhan;positif
Pengguna Google;5;21/03/2025 16:07;bisa buat mengekspresikan diri;positif
Pengguna Google;4;21/03/2025 16:05;Kadang nge lag banget,terus banyak iklan, sekarang kalo mau edit² harus premium dulu;negatif
Pengguna Google;2;21/03/2025 16:03;bagi guweee sihh ok ok aja;netral
Pengguna Google;1;21/03/2025 16:03;makin kesini makin ngelag;negatif
Pengguna Google;5;21/03/2025 16:02;semoga fitur gratis lebih baik lagi kedepannya;negatif
Pengguna Google;1;21/03/2025 15:57;apl kikir;negatif
Pengguna Google;5;21/03/2025 15:57;baguss Sangat membantu untuk meng edit vidioo;positif
Pengguna Google;5;21/03/2025 15:57;bagus;positif
Pengguna Google;2;21/03/2025 15:56;ini di setiap hp Oppo knp lag bngt y;negatif
Pengguna Google;1;21/03/2025 15:55;kenapa ngak bisa di uinstal;negatif
Pengguna Google;1;21/03/2025 15:51;apasih gajelas banget co tidak dapak mengeksport halaman ini terus;negatif
Pengguna Google;1;21/03/2025 15:51;burik gk bisa di ekspor;negatif
Pengguna Google;5;21/03/2025 15:51;bagus;positif
Pengguna Google;5;21/03/2025 15:49;Terbaik;positif
Pengguna Google;5;21/03/2025 15:43;bagus 100000000000%% minusnya bnyk iklan ga kyk dulu;netral
Pengguna Google;1;21/03/2025 15:38;semua NYA Aja di prem Kita kaum mandang mending juga butuh keadilan jangan semua di prem Banyak yang pindah Sama pake capcut mod Gara Gara Banyak prem nya;negatif
Pengguna Google;3;21/03/2025 15:38;setiap mau di unduh harus iklan dulu ribet;negatif
Pengguna Google;2;21/03/2025 15:38;turunin MB nya anjirr hp gw hp kentang;negatif
Pengguna Google;2;21/03/2025 15:38;admin cc kebelet umroh,, semua pda bayar kocak ga kayak dulu . cc udah beda bngt sumpah dikit² bayar;negatif
Pengguna Google;3;21/03/2025 15:34;dikit dikit iklan mulu;negatif
Pengguna Google;1;21/03/2025 15:33;singkat ajh, bnyk iklan, bnyk bgt fitur premium, sring ngebug, ngelag, dikit' keluar sendiri .;negatif
Pengguna Google;5;21/03/2025 15:33;ok;netral
Pengguna Google;2;21/03/2025 15:31;sering nge lag, dan saat kita mau meng ekspor vidio/foto tersebut pasti iklan nya gak mau muncul, dan sekarang juga tiba² ada fitur pro nya. saya harap, Capcut bisa lbih baik.;negatif
Pengguna Google;1;21/03/2025 15:24;smakin hari semakin jelek aja;negatif
Pengguna Google;1;21/03/2025 15:24;kurangin premium nya;negatif
Pengguna Google;5;21/03/2025 15:20;bagus tapi suka lag sedikit;netral
Pengguna Google;5;21/03/2025 15:16;good and satisfying application, of course it's also exciting;positif
Pengguna Google;5;21/03/2025 15:15;sering keluar iklan yg tidak jelas;negatif
Pengguna Google;2;21/03/2025 15:13;aplikasi tidak bisa didownload ini gimana ini, download seberapa keras pun GK bakalan bisa,smpek ngehapus semua aplikasi GK bakalan bisa didownload;negatif
Pengguna Google;4;21/03/2025 15:10;aplikasi ini membantu saya tapi lebih manyak yg pro;netral
Pengguna Google;5;21/03/2025 15:08;memudahkan mengedit bagi aku yang gaptek ini;negatif
Pengguna Google;5;21/03/2025 15:06;Bagus;positif
Pengguna Google;3;21/03/2025 15:03;aplikasi bagus, tapi fitur premium tidak sesuai dengan harganya, kebanyakan premium dan tidak ramah bagi pengguna gratis;netral
Pengguna Google;5;21/03/2025 15:01;Bagus sihh tapi tolong kalau mau eksplor atau mau buka apk capcut harus nonton iklan .Dan hampir semua fitur di capcut itu Pro , apa udah kebelet haji ya capcut? udah gitu MB nya makin naik lagi;negatif
Pengguna Google;5;21/03/2025 15:01;aplikasi ini sangat penting untuk mengedit foto atau video;positif
Pengguna Google;5;21/03/2025 15:01;mantap;positif
Pengguna Google;5;21/03/2025 15:01;kadang suka bilang tidak ada koneksi internet padahal ada;negatif
Pengguna Google;5;21/03/2025 15:00;capcut the best?????;positif
Pengguna Google;1;21/03/2025 14:59;malas udh gue make,pdhl aku ga sengaja make yg pro waktu di ekspor harus bayar lalu aku hapus yg pro ekspor lagi pro nya tetap ada capcut nya emng ????;negatif
Pengguna Google;5;21/03/2025 14:58;lama bet;negatif
Pengguna Google;5;21/03/2025 14:55;aplikasi yang sangat membantu good job;positif
Pengguna Google;4;21/03/2025 14:54;bagus;positif
Pengguna Google;3;21/03/2025 14:51;CAPCUT KEBELET UMROH??? PREMIUM TRUS;negatif
Pengguna Google;1;21/03/2025 14:50;mohon maaf kenapa sekarang template nya gabisa di pake? setiap mau pake template yg dari tiktok malah ke playstore tolong dibenarkan,setiap saya mau pake template yang dari tiktok malah buka ke playstore ini gimana ya tolong dibenarkan saya sudah cape buat sabar sama capcut jgn sampe saya pindah ke am ya..;negatif
Pengguna Google;4;21/03/2025 14:49;bagus;positif
Pengguna Google;5;21/03/2025 14:46;seru sekali tapi lama kalau di download;negatif
Pengguna Google;5;21/03/2025 14:46;bagus banget;positif
Pengguna Google;2;21/03/2025 14:46;Semua Serba Pro;negatif
Pengguna Google;2;21/03/2025 14:42;elu kebelet haji apa gimana njay, untung templat gk pro;negatif
Pengguna Google;5;21/03/2025 14:42;sangat bagus dan keren ????????;positif
Pengguna Google;1;21/03/2025 14:42;aplikasinya makin kesana kemari loadingnya lama bgt;negatif
Pengguna Google;3;21/03/2025 14:41;aplikasi kasi nya bagus tapi kalo di install malah balik lagi;netral
Pengguna Google;1;21/03/2025 14:41;Kikir banget, sekalian aja download bayar;negatif
Pengguna Google;5;21/03/2025 14:41;aku sangat suka dengan capcut;positif
Pengguna Google;1;21/03/2025 14:40;capcut ya aneh saya donlot gk bisa kota saya abis donlot ini;negatif
Pengguna Google;3;21/03/2025 14:38;kebanyakan iklan mohon iklan nya di matikan ataw di kurangin??????;negatif
Pengguna Google;5;21/03/2025 14:37;ini berguna tapi kenapa di proin semua??;netral
Pengguna Google;5;21/03/2025 14:37;apl top;positif
Pengguna Google;1;21/03/2025 14:36;sekarang harus download yg pro.. klu ga beli ya ga bisa explor lagi...;negatif
Pengguna Google;1;21/03/2025 14:34;bug nya jelek, baru buka ga bisa login harus ke tt dulu nyari vt yang ada capcut nya baru bisa ke buka;negatif
Pengguna Google;5;21/03/2025 14:33;bagus;positif
Pengguna Google;5;21/03/2025 14:33;mantappp love u capcut wkwk;positif
Pengguna Google;5;21/03/2025 14:33;capcut bintang ?? lima capcup buat aku lebih senang buat vidio bagus;positif
Pengguna Google;3;21/03/2025 14:33;bagus, masalahnya pas nge export aja. pas nge export pake template tu gabisa lgsng kesimpen jadi harus kerja 2×,uda nunggu iklan, nunggu ke export,belum lagi harus ngepost ditiktok biar kesimpen.;negatif
Pengguna Google;5;21/03/2025 14:32;bagus tapi ketika mau ngedit sayang mati terus;netral
Pengguna Google;1;21/03/2025 14:31;Dahulu mudah&praktis Digunakan sekarang malah menderita,dan berbayar ini itu menjadikan terbatas sekali;netral
Pengguna Google;3;21/03/2025 14:30;banyak iklan dan sering banget di apdet padahal baru kemarin;negatif
Pengguna Google;3;21/03/2025 14:29;"apalah jir, sekarang masa berbayar semua, dikit"" iklan lagi????";negatif
Pengguna Google;2;21/03/2025 14:27;g tau ngeselin ????;negatif
Pengguna Google;5;21/03/2025 14:25;sangat berguna;positif
Pengguna Google;2;21/03/2025 14:24;aplikasi bagus, cmn kenapa sekarang harus premium duluu mau edit suara jernih ga bisa karna harus PRO dulu berbayar dulu ga berbayar. saya minta tolong ubah fitur nya biar gampang edit nya;netral
Pengguna Google;3;21/03/2025 14:21;effect effect lu pro in ajh semuanya ????;netral
Pengguna Google;1;21/03/2025 14:21;aplikasi elek su;negatif
Pengguna Google;1;21/03/2025 14:21;The more updated, the worse, it's better to just delete this application ??;negatif
Pengguna Google;5;21/03/2025 14:20;saya bangga punya capcut bisa edit yng saya suka;positif
Pengguna Google;1;21/03/2025 14:20;GILLAAAAAKKK!!!!!! apa apa pro apa apa pro! emg ga ada cara lain ta buat cari uang? liat tuh edit saya jadi JELEK gegara KAU! bagi kalian semua pls download aplikasi lain kyk alight motion atau yg lain. saya terlanjur. makasih. tolong di perbaiki ya aplikasinya! makasih;negatif
Pengguna Google;4;21/03/2025 14:20;saya suka banget sama capcut tapi sayang bikin hp ku kadang lemot kadang eror;negatif
Pengguna Google;5;21/03/2025 14:17;bagus,tapi kadang2 suka ngelag,tingkatkan lagi ya,tapi gpp,aku tetep suka, soalnya fitur2 capcut canggih;netral
Pengguna Google;2;21/03/2025 14:17;makin kesini makin banyak berbayar tidakk sukaaa !! padahal dulu paling bagus aplikasi ini;negatif
Pengguna Google;5;21/03/2025 14:17;sangat bermanfaat;positif
Pengguna Google;4;21/03/2025 14:10;pingen ngedit malah banyak yg pro tapi lumayan masih ada yang gak pro, ??;negatif
Pengguna Google;1;21/03/2025 14:06;Bongko macet teros !!!;negatif
Pengguna Google;5;21/03/2025 14:06;aplikasi capcut sangat mudah digunakan dan bisa membantu dalam mengedit foto dan video, untuk konten maupun promosi bisnis dll...tank you..;positif
Pengguna Google;5;21/03/2025 14:03;over all bagus tapi tolong dong jangan semua nya di fitur pro in, yg pemula pasti bakalan minder klo banyak fitur pro;negatif
Pengguna Google;5;21/03/2025 14:02;bisa buat ngedit vidio membantu bgt aplikasi capcut;positif
Pengguna Google;1;21/03/2025 14:01;bayarannya ????????????????????????;negatif
Pengguna Google;5;21/03/2025 13:59;sangat bagusss;positif
Pengguna Google;5;21/03/2025 13:57;ok;netral
Pengguna Google;3;21/03/2025 13:56;slow mo nya ngelag,,,ram hp 8 giga,gpu 610, snapdragon 6 nano mikro,,tp kok ngelag,,,;negatif
Pengguna Google;2;21/03/2025 13:55;tidak memuaskan;negatif
Pengguna Google;1;21/03/2025 13:53;jeleg mlh di jdin pro dan sbnrny mw ksih bintang 0;negatif
Pengguna Google;5;21/03/2025 13:53;ini sangat seru;positif
Pengguna Google;4;21/03/2025 13:52;bagus tapi knp jj nyah kadang gak da gambar;netral
Pengguna Google;5;21/03/2025 13:50;positif;positif
Pengguna Google;3;21/03/2025 13:49;MB nya terlalu besar;negatif
Pengguna Google;1;21/03/2025 13:48;sangat buruk;negatif
Pengguna Google;4;21/03/2025 13:48;kebanyakan iklan nya sekarang;negatif
Pengguna Google;4;21/03/2025 13:47;Bagus Sih bisa ngedit, Tapi Sekarang kok banyak Ya yg Pro, Kasih lah kek Gratis 1 minggu??, Capcut, Jangan lah Semua dijadikan Pro jadi aku Gabisa ngedit lah Capcut, Aku juga mau ngedit Capcut, Sama Yg stiker tu jan Sampe semua Pro sama Filter juga Semua masa Pro sih, Kebagusan ny itu bisa ngedit trs ada template, Enak kalo pake template gausah ngedit, Bisa Ngedit sesuka hati (tapi ada Pro) Sekian Rating ini Jadi sudah itu saja yg Akan saya bicarakan.;netral
Pengguna Google;5;21/03/2025 13:45;Alhmdulillah,bermanfaat Slm sehat sukses sllu Terimakasih??;positif
Pengguna Google;4;21/03/2025 13:44;bagus bgtt tapi pas ngeekspor nya iklan Mulu tolong diperbaiki;netral
Pengguna Google;2;21/03/2025 13:42;kok egk bs di buka aku udah download;negatif
Pengguna Google;5;21/03/2025 13:36;bagus editan nya;positif
Pengguna Google;4;21/03/2025 13:34;mantap;positif
Pengguna Google;1;21/03/2025 13:28;gratisin semua nggak!!;negatif
Pengguna Google;5;21/03/2025 13:27;sangat bagus sekali tapi ,minta tolong iklannya di kurangin;negatif
Pengguna Google;5;21/03/2025 13:24;sangat bagus sekali lohh good job sih, bisa buat edit gitu;positif
Pengguna Google;5;21/03/2025 13:24;sangat bagus dan cocok untuk mengedit;positif
Pengguna Google;3;21/03/2025 13:21;ok;netral
Pengguna Google;5;21/03/2025 13:21;bagus;positif
Pengguna Google;5;21/03/2025 13:21;bagusss bangettt;positif
Pengguna Google;3;21/03/2025 13:21;Ngeleg pas di dalam template an3h gak sesuai sama lagu ny :(;negatif
Pengguna Google;5;21/03/2025 13:20;karena seru;positif
Pengguna Google;1;21/03/2025 13:20;jadi susah ya digunain, bintang 1 dulu dehhh;negatif
Pengguna Google;5;21/03/2025 13:19;baguuss bangett sihhh tapii hp aku lemot mulu klo mau donlot capcut lagii...tpii bukan slah capcut sii.salah nya hp aku??....tapii intinya bagus banget walau sedikit ngaco??...yaudah itu ajaa??;positif
Pengguna Google;5;21/03/2025 13:18;bagus amat sampe saya ketagihan untuk mengedit karena ada template jadi lebih gampang??;positif
Pengguna Google;5;21/03/2025 13:11;sangat bagus;positif
Pengguna Google;1;21/03/2025 13:05;dikit dikit premium!;negatif
Pengguna Google;5;21/03/2025 13:05;capcut adalah aplikasi yang dapat digunakan sebagai tempat untuk perubahan;positif
Pengguna Google;1;21/03/2025 13:03;anjir bet makin hari makin banyak aja yg di pro in,dh TW di indo orgnya kere² GA PERNAH SEMUAK INI PLS;negatif
Pengguna Google;1;21/03/2025 13:02;untuk menyimpan vidio yang sudah di edit ke penyimpanan hp tidak bisa wajib bayar GK cocok buat konten kreator pemula yang blm memiliki money yang banyak;netral
Pengguna Google;5;21/03/2025 13:02;mantap bagus keren dah pokoknya keren banget bintang di semuanya 5 bintang;positif
Pengguna Google;1;21/03/2025 13:00;"lama bgt instal nya, udh ber jam"" tetep 100%, biasanya gak kek gini,padahal dlu bagus"" bgt template nya dan gratis tapi sekarang udh mulai banyak yg vip";negatif
Pengguna Google;5;21/03/2025 12:59;aplikasinya keren bangett;positif
Pengguna Google;1;21/03/2025 12:55;ini knp capcut woyyy;negatif
Pengguna Google;3;21/03/2025 12:51;aplikasi nya menurut saya bagus tapi kenapa harus ada fitur pro nya kan kita harus mengeluarkan uang jadi admin capcut mohon di kurangi ya fitur pro nya;netral
Pengguna Google;3;21/03/2025 12:50;kenapa saya gak bisa slowmo patah patah;negatif
Pengguna Google;5;21/03/2025 12:48;ini salah satu aplikasi yg aku sukaa soalnya bisa edit program dan dll, intinya kasih bintang 5 ??????;positif
Pengguna Google;5;21/03/2025 12:46;Sheesh, Mantap man;positif
Pengguna Google;5;21/03/2025 12:41;Evek nya sangat bagus dan gratis;positif
Pengguna Google;5;21/03/2025 12:41;Bagus;positif
Pengguna Google;4;21/03/2025 12:41;oleh para ??;netral
Pengguna Google;2;21/03/2025 12:40;super lemot dan berat aplikasinya banyak iklan tidak memuaskan,;negatif
Pengguna Google;5;21/03/2025 12:39;Bagusss????;positif
Pengguna Google;3;21/03/2025 12:35;kesel iklan melulu sangat mengganggu tolong di hilangin iklan nyh;negatif
Pengguna Google;5;21/03/2025 12:34;sangat bagus sekali templetanya udah gitu banyak fidio ² lain debes deh kl mau bikin fidio sad,selomo,ikut trend jugak bisa debes lh pokok nya????;positif
Pengguna Google;5;21/03/2025 12:33;sangat membatu untuk buat konten;positif
Pengguna Google;5;21/03/2025 12:28;Aplikasi ny baguss bgttt sukak????????;positif
Pengguna Google;5;21/03/2025 12:28;sangat bagus;positif
Pengguna Google;1;21/03/2025 12:26;aplikasi tolol ngstak;negatif
Pengguna Google;5;21/03/2025 12:25;baguss buat mengedit foto;positif
Pengguna Google;5;21/03/2025 12:25;??;positif
Pengguna Google;5;21/03/2025 12:24;keren ok;positif
Pengguna Google;5;21/03/2025 12:20;bagus banget sumpah;positif
Pengguna Google;5;21/03/2025 12:16;bagus tp skrg kebanyakan pro;netral
Pengguna Google;2;21/03/2025 12:12;tolong di kurangi iklan nya karena sangat mengganggu karena membuat orang lain jadi tidak nyaman saat pas mau ekspor harus nonton 3 iklan mulu tolong rubah capcut kaya kemarin kemarin;negatif
Pengguna Google;2;21/03/2025 12:12;aplikasi nya bagus bisa cari template DJ yg kita mau tpi mohon filter nya jdi pro semua pliss deh kita yg miskin jangan pro lah udh filter semua pro?? mana ada uang tolong kurangi filter pro nya soalnya ada filter fav aku???? malah jdi pro tolong kurangi????????????;netral
Pengguna Google;1;21/03/2025 12:11;dulu bagus bgt tapi sekarang banyak bgt bug;negatif
Pengguna Google;4;21/03/2025 12:11;bagusss;positif
Pengguna Google;4;21/03/2025 12:10;bgus;positif
Pengguna Google;1;21/03/2025 12:08;gak suka capcut . aplikas pelit;negatif
Pengguna Google;5;21/03/2025 12:07;bgs bgt ap nyaa seneng dh tp tolong dikurangi pro nya kebelet haji ya capcut ??;negatif
Pengguna Google;5;21/03/2025 12:06;aku tak bisa mendonlowad nya karena MB nya sangat tinggi;negatif
Pengguna Google;5;21/03/2025 12:04;dgn capcut menghasilkan video yg amazing;positif
Pengguna Google;2;21/03/2025 12:03;sekarang capcut bad banget, suka ngeleg dan bikin hp mendadak mati sendiri, kalo buka apk lain biasa aja tuh ga ngelag dan mendadak mati sendiri, udah banyak ngeleg, banyak pro juga pula fitur-fiturnya hmch;negatif
Pengguna Google;5;21/03/2025 12:02;God job;positif
Pengguna Google;5;21/03/2025 12:01;bagussss bangettt ??;positif
Pengguna Google;1;21/03/2025 11:58;kurangi fitur berbayar, terlalu banyak fitur pro;negatif
Pengguna Google;1;21/03/2025 11:57;Saya sedih karena beberapa foto saya yang saya gunakan di Capcut ini hilang tolong kembalikan saya gak tau ini juga apa menghilang tapi saya sudah cari berkali kali tetap tidak ada tolong biar kejadian ini tidak terjadi lagi;negatif
Pengguna Google;5;21/03/2025 11:57;Kenapa ya capcut mendadak buat template jadi pro Padahal gak ada meng aktifkan monetisasi nya Aga kesel juga karena banyak yg pro jdinya;negatif
Pengguna Google;5;21/03/2025 11:56;kerja bagus??;positif
Pengguna Google;5;21/03/2025 11:55;sangat menghibur ??;positif
Pengguna Google;5;21/03/2025 11:54;cakep Gapang untuk edit vidio ????;positif
Pengguna Google;5;21/03/2025 11:51;mantap deh;positif
Pengguna Google;5;21/03/2025 11:50;bagus dan sangat membantu;positif
Pengguna Google;5;21/03/2025 11:49;aku kasih bintang5 karna seseru itu;positif
Pengguna Google;1;21/03/2025 11:49;gajelas ih gua udah hapusin apk tiktok dll, gua hapusin sampe 4apk tetep ga bisa di install gajelas bgt sih;negatif
Pengguna Google;4;21/03/2025 11:48;bagus;positif
Pengguna Google;5;21/03/2025 11:48;sangat bagus;positif
Pengguna Google;5;21/03/2025 11:47;iklan nya ampun nih sekarang komen di sini trs ada iklan lagi hadeh;negatif
Pengguna Google;5;21/03/2025 11:46;aplikasi nya bagus banget;positif
Pengguna Google;1;21/03/2025 11:42;segala harus pro, moga bangkrut;negatif
Pengguna Google;5;21/03/2025 11:40;Saya sangat suka aplikasi ini,aplikasi ini memiliki templet yang sangat bagus,saya beri bintang lima??;positif
Pengguna Google;5;21/03/2025 11:38;bagus;positif
Pengguna Google;5;21/03/2025 11:35;oke;netral
Pengguna Google;3;21/03/2025 11:33;versi lama lebih bagus, pas mau dipake disuruh update terus, pas sudah di update dan dipakai malah ngelag. ini benar-benar mengecewakan padahal sebelum saya update tidak pernah ngelag. mohon diperbaiki dong??;negatif
Pengguna Google;5;21/03/2025 11:30;riil bgus;positif
Pengguna Google;1;21/03/2025 11:28;terlalu banyak iklan..baru saya membuat.iklan muncul.tolong kurangi iklan d apk ini ya;negatif
Pengguna Google;5;21/03/2025 11:25;bagus tapi gbisa di download;netral
Pengguna Google;3;21/03/2025 11:21;bintang tiga dulu;netral
Pengguna Google;1;21/03/2025 11:16;kok sekarang premium nya banyak ya? yang dulu nya gak premium sekarang malah premium :(;negatif
Pengguna Google;5;21/03/2025 11:05;aplikasinya keren cuma terlalu besar penyimpanannya dan membuat abis ruangan kalo bisa kurangin dikit terimakasih;netral
Pengguna Google;1;21/03/2025 11:04;terlalu lama di Download;negatif
Pengguna Google;3;21/03/2025 11:03;capcut in memang bagus kalau lagi bikin jj;positif
Pengguna Google;1;21/03/2025 11:02;tidak bisa di buka;negatif
Pengguna Google;5;21/03/2025 11:00;cangcut cewe;negatif
Pengguna Google;5;21/03/2025 11:00;mantap banget;positif
Pengguna Google;5;21/03/2025 10:59;aplikasi keren;positif
Pengguna Google;4;21/03/2025 10:53;makin banyak iklan;negatif
Pengguna Google;5;21/03/2025 10:49;bagus aja ngedit nya juga gampang;positif
Pengguna Google;1;21/03/2025 10:48;kek mana nih cara ngapusin tanda capcut nya susah kali ,mending ccpt yang dulu njirr;negatif
Pengguna Google;1;21/03/2025 10:48;nge lag sekali saat membuka template;negatif
Pengguna Google;3;21/03/2025 10:46;udh bgs siii tapi pliss ngapain di proin semua si kocag?iya gpp di proin tapi jgn sebanyak ini jga kalii?;negatif
Pengguna Google;3;21/03/2025 10:45;oke la;netral
Pengguna Google;2;21/03/2025 10:45;semua efek di pro in, sisain beberapa kek yang bagus gak pro atau gak yang biasanya gak pro jangan di pro in??;negatif
Pengguna Google;1;21/03/2025 10:43;ga dapat bintang,aku udh ada paket tapi ga bisa mengekspor capcut pro ituuu,yg pake iklan!!!!!,knp g bisaaaaaa pdhl paket ak bnyk!!!pokok ny g bagusssss;negatif
